step_idx,timestamp_s,episode_id,episode_name,event_class,observed_pa,expected_pa,residual_pa,drift_pa,slew_pa,token,r_norm,delta_norm,sigma_norm
7328,235920,9,hydrate_prod_a,8,1208974,1176437,32536.50,5011.2500,324.0583,Nominal,0.065073,0.025056,0.000162
7329,235980,9,hydrate_prod_a,8,1191166,1176437,14729.50,5449.7750,-296.7833,Nominal,0.029459,0.027249,-0.000148
7330,236040,9,hydrate_prod_a,8,1166944,1176437,-9493.00,4533.1750,-403.7083,Nominal,-0.018986,0.022666,-0.000202
7331,236100,9,hydrate_prod_a,8,1128974,1176437,-47463.50,-213.1750,-632.8417,Nominal,-0.094927,-0.001066,-0.000316
7332,236160,9,hydrate_prod_a,8,1120135,1176437,-56302.00,-5712.3750,-147.3083,Nominal,-0.112604,-0.028562,-0.000074
7333,236220,9,hydrate_prod_a,8,1096764,1176437,-79673.50,-11407.9750,-389.5250,Nominal,-0.159347,-0.057040,-0.000195
7334,236280,9,hydrate_prod_a,8,1106846,1176437,-69591.50,-18589.6750,168.0333,Nominal,-0.139183,-0.092948,0.000084
7335,236340,9,hydrate_prod_a,8,1082165,1175880,-93715.25,-27754.9750,-402.0625,Nominal,-0.187430,-0.138775,-0.000201
7336,236400,9,hydrate_prod_a,8,1081838,1175782,-93944.50,-38982.4250,-3.8208,Nominal,-0.187889,-0.194912,-0.000002
7337,236460,9,hydrate_prod_a,8,1077254,1174472,-97218.00,-50013.5250,-54.5583,Nominal,-0.194436,-0.250068,-0.000027
7338,236520,9,hydrate_prod_a,8,1094930,1174472,-79542.00,-61221.3750,294.6000,Nominal,-0.159084,-0.306107,0.000147
7339,236580,9,hydrate_prod_a,8,1092639,1170381,-77742.00,-70468.5250,30.0000,Nominal,-0.155484,-0.352343,0.000015
7340,236640,9,hydrate_prod_a,8,1101019,1170381,-69362.00,-76455.4250,139.6667,Nominal,-0.138724,-0.382277,0.000070
7341,236700,9,hydrate_prod_a,8,1081510,1170381,-88871.00,-80596.1750,-325.1500,Nominal,-0.177742,-0.402981,-0.000163
7342,236760,9,hydrate_prod_a,8,1069071,1170381,-101310.00,-85096.9750,-207.3167,Nominal,-0.202620,-0.425485,-0.000104
7343,236820,9,hydrate_prod_a,8,1074963,1161870,-86907.50,-85820.3750,240.0417,Nominal,-0.173815,-0.429102,0.000120
7344,236880,9,hydrate_prod_a,8,1087402,1160332,-72929.75,-86154.2000,232.9625,Nominal,-0.145860,-0.430771,0.000116
7345,236940,9,hydrate_prod_a,8,1084783,1141346,-56563.50,-82439.0250,272.7708,Nominal,-0.113127,-0.412195,0.000136
7346,237000,9,hydrate_prod_a,8,1097877,1124554,-26677.25,-75712.3000,498.1042,Nominal,-0.053354,-0.378561,0.000249
7347,237060,9,hydrate_prod_a,8,1097222,1113490,-16268.25,-67617.3250,173.4833,Nominal,-0.032537,-0.338087,0.000087
7348,237120,9,hydrate_prod_a,8,1081838,1103932,-22094.75,-61872.6000,-97.1083,Nominal,-0.044189,-0.309363,-0.000049
7349,237180,9,hydrate_prod_a,8,1076927,1099448,-22521.00,-56350.5000,-7.1042,Nominal,-0.045042,-0.281753,-0.000004
7350,237240,9,hydrate_prod_a,8,1087402,1097550,-10147.50,-50429.0500,206.2250,Nominal,-0.020295,-0.252145,0.000103
7351,237300,9,hydrate_prod_a,8,1084129,1096993,-12863.75,-42828.3250,-45.2708,Nominal,-0.025728,-0.214142,-0.000023
7352,237360,9,hydrate_prod_a,8,1088057,1095847,-7790.00,-33476.3250,84.5625,Nominal,-0.015580,-0.167382,0.000042
7353,237420,9,hydrate_prod_a,8,1082165,1093785,-11619.75,-25947.5500,-63.8292,Nominal,-0.023239,-0.129738,-0.000032
7354,237480,9,hydrate_prod_a,8,1082492,1090348,-7856.50,-19440.2250,62.7208,Nominal,-0.015713,-0.097201,0.000031
7355,237540,9,hydrate_prod_a,8,1088057,1088057,0.00,-13783.8750,130.9417,Nominal,0.000000,-0.068919,0.000065
7356,237600,9,hydrate_prod_a,8,1082165,1087730,-5564.50,-11672.6000,-92.7417,Nominal,-0.011129,-0.058363,-0.000046
7357,237660,9,hydrate_prod_a,8,1081838,1087402,-5564.50,-10602.2250,0.0000,Nominal,-0.011129,-0.053011,0.000000
7358,237720,9,hydrate_prod_a,8,1077254,1086092,-8838.00,-9276.5500,-54.5583,Nominal,-0.017676,-0.046383,-0.000027
7359,237780,9,hydrate_prod_a,8,1091985,1086092,5892.50,-6435.2000,245.5083,Nominal,0.011785,-0.032176,0.000123
7360,237840,9,hydrate_prod_a,8,1081052,1084456,-3404.50,-5760.9000,-154.9500,Nominal,-0.006809,-0.028804,-0.000077
7361,237900,9,hydrate_prod_a,8,1097877,1084456,13421.00,-3132.4250,280.4250,Nominal,0.026842,-0.015662,0.000140
7362,237960,9,hydrate_prod_a,8,1081052,1083310,-2258.75,-2579.3000,-261.3292,Nominal,-0.004517,-0.012897,-0.000131
7363,238020,9,hydrate_prod_a,8,1093163,1083310,9852.75,-432.0500,201.8583,Nominal,0.019706,-0.002160,0.000101
7364,238080,9,hydrate_prod_a,8,1084783,1083310,1472.75,500.8750,-139.6667,Nominal,0.002946,0.002504,-0.000070
7365,238140,9,hydrate_prod_a,8,1090675,1084456,6219.00,1122.7750,79.1042,Nominal,0.012438,0.005614,0.000040
7366,238200,9,hydrate_prod_a,8,1101019,1084783,16236.00,3302.8250,166.9500,Nominal,0.032472,0.016514,0.000083
7367,238260,9,hydrate_prod_a,8,1086878,1085830,1047.50,3964.0250,-253.1417,Nominal,0.002095,0.019820,-0.000127
7368,238320,9,hydrate_prod_a,8,1093163,1085830,7332.50,5581.0750,104.7500,Nominal,0.014665,0.027905,0.000052
7369,238380,9,hydrate_prod_a,8,1080201,1084783,-4582.00,4533.6250,-198.5750,Nominal,-0.009164,0.022668,-0.000099
7370,238440,9,hydrate_prod_a,8,1093163,1084783,8380.00,5712.0750,216.0333,Nominal,0.016760,0.028560,0.000108
7371,238500,9,hydrate_prod_a,8,1086093,1085438,655.00,4435.4750,-128.7500,Nominal,0.001310,0.022177,-0.000064
7372,238560,9,hydrate_prod_a,8,1098531,1086486,12045.50,5865.9000,189.8417,Nominal,0.024091,0.029329,0.000095
7373,238620,9,hydrate_prod_a,8,1110970,1087140,23830.00,7263.6250,196.4083,Nominal,0.047660,0.036318,0.000098
7374,238680,9,hydrate_prod_a,8,1108678,1087140,21538.50,9270.2000,-38.1917,Nominal,0.043077,0.046351,-0.000019
7375,238740,9,hydrate_prod_a,8,1126354,1087730,38625.00,12510.8000,284.7750,Nominal,0.077250,0.062554,0.000142
7376,238800,9,hydrate_prod_a,8,1121118,1087730,33388.00,14226.0000,-87.2833,Nominal,0.066776,0.071130,-0.000044
7377,238860,9,hydrate_prod_a,8,1112279,1087730,24549.50,16576.2000,-147.3083,Nominal,0.049099,0.082881,-0.000074
7378,238920,9,hydrate_prod_a,8,1088908,1088057,850.50,15928.0000,-394.9833,Nominal,0.001701,0.079640,-0.000197
7379,238980,9,hydrate_prod_a,8,1106060,1088482,17577.25,18143.9250,278.7792,Nominal,0.035154,0.090720,0.000139
7380,239040,9,hydrate_prod_a,8,1110642,1089791,20851.25,19391.0500,54.5667,Nominal,0.041703,0.096955,0.000027
7381,239100,9,hydrate_prod_a,8,1090021,1090348,-327.00,19292.8500,-352.9708,Nominal,-0.000654,0.096464,-0.000176
7382,239160,9,hydrate_prod_a,8,1090021,1090348,-327.00,18055.6000,0.0000,Nominal,-0.000654,0.090278,0.000000
7383,239220,9,hydrate_prod_a,8,1089694,1090348,-654.50,15607.1500,-5.4583,Nominal,-0.001309,0.078036,-0.000003
7384,239280,9,hydrate_prod_a,8,1084783,1090348,-5565.00,12896.8000,-81.8417,Nominal,-0.011130,0.064484,-0.000041
7385,239340,9,hydrate_prod_a,8,1095258,1091330,3928.00,9427.1000,158.2167,Nominal,0.007856,0.047136,0.000079
7386,239400,9,hydrate_prod_a,8,1089694,1091330,-1636.50,5924.6500,-92.7417,Nominal,-0.003273,0.029623,-0.000046
7387,239460,9,hydrate_prod_a,8,1084129,1091330,-7201.00,2749.6000,-92.7417,Nominal,-0.014402,0.013748,-0.000046
7388,239520,9,hydrate_prod_a,8,1090021,1091330,-1309.00,2533.6500,98.2000,Nominal,-0.002618,0.012668,0.000049
7389,239580,9,hydrate_prod_a,8,1090348,1090511,-163.75,759.5500,19.0875,Nominal,-0.000327,0.003798,0.000010
7390,239640,9,hydrate_prod_a,8,1097877,1091919,5958.00,-729.7750,102.0292,Nominal,0.011916,-0.003649,0.000051
7391,239700,9,hydrate_prod_a,8,1097550,1091919,5630.50,-134.0250,-5.4583,Nominal,0.011261,-0.000670,-0.000003
7392,239760,9,hydrate_prod_a,8,1092639,1092901,-262.00,-127.5250,-98.2083,Nominal,-0.000524,-0.000638,-0.000049
7393,239820,9,hydrate_prod_a,8,1106060,1092901,13158.50,1253.7750,223.6750,Nominal,0.026317,0.006269,0.000112
7394,239880,9,hydrate_prod_a,8,1110642,1093163,17479.50,3558.2250,72.0167,Nominal,0.034959,0.017791,0.000036
7395,239940,9,hydrate_prod_a,8,1094734,1093948,785.50,3243.9750,-278.2333,Nominal,0.001571,0.016220,-0.000139
7396,240000,9,hydrate_prod_a,8,1106060,1093948,12111.00,4618.7250,188.7583,Nominal,0.024222,0.023094,0.000094
7397,240060,9,hydrate_prod_a,8,1110446,1094996,15450.00,6883.8250,55.6500,Nominal,0.030900,0.034419,0.000028
7398,240120,9,hydrate_prod_a,8,1090872,1094996,-4124.50,6602.2750,-326.2417,Nominal,-0.008249,0.033011,-0.000163
7399,240180,9,hydrate_prod_a,8,1114112,1096404,17708.25,8389.4750,363.8792,Nominal,0.035416,0.041947,0.000182
7400,240240,9,hydrate_prod_a,8,1100822,1097713,3109.25,8104.6000,-243.3167,Nominal,0.006219,0.040523,-0.000122
7401,240300,9,hydrate_prod_a,8,1106060,1098204,7855.50,8327.1000,79.1042,Nominal,0.015711,0.041635,0.000040
7402,240360,9,hydrate_prod_a,8,1110970,1099350,11620.25,9515.3250,62.7458,Nominal,0.023241,0.047577,0.000031
7403,240420,9,hydrate_prod_a,8,1097222,1097713,-491.25,8150.3500,-201.8583,Nominal,-0.000983,0.040752,-0.000101
7404,240480,9,hydrate_prod_a,8,1086878,1097386,-10507.75,5351.6250,-166.9417,Nominal,-0.021015,0.026758,-0.000083
7405,240540,9,hydrate_prod_a,8,1105733,1097386,8347.25,6107.8000,314.2500,Nominal,0.016695,0.030539,0.000157
7406,240600,9,hydrate_prod_a,8,1105733,1097386,8347.25,5731.4250,0.0000,Nominal,0.016695,0.028657,0.000000
7407,240660,9,hydrate_prod_a,8,1105406,1097386,8019.75,4988.4000,-5.4583,Nominal,0.016040,0.024942,-0.000003
7408,240720,9,hydrate_prod_a,8,1100495,1097713,2781.75,5679.0250,-87.3000,Nominal,0.005563,0.028395,-0.000044
7409,240780,9,hydrate_prod_a,8,1108875,1097713,11161.75,5024.3750,139.6667,Nominal,0.022323,0.025122,0.000070
7410,240840,9,hydrate_prod_a,8,1092966,1097386,-4419.25,4271.5250,-259.6833,Nominal,-0.008838,0.021358,-0.000130
7411,240900,9,hydrate_prod_a,8,1098531,1097713,817.75,3567.7500,87.2833,Nominal,0.001636,0.017839,0.000044
7412,240960,9,hydrate_prod_a,8,1108875,1098204,10671.00,3472.8250,164.2208,Nominal,0.021342,0.017364,0.000082
7413,241020,9,hydrate_prod_a,8,1089694,1098204,-8510.50,2670.9000,-319.6917,Nominal,-0.017021,0.013355,-0.000160
7414,241080,9,hydrate_prod_a,8,1084783,1098204,-13421.00,2379.5750,-81.8417,Nominal,-0.026842,0.011898,-0.000041
7415,241140,9,hydrate_prod_a,8,1093949,1098204,-4255.00,1119.3500,152.7667,Nominal,-0.008510,0.005597,0.000076
7416,241200,9,hydrate_prod_a,8,1086093,1098204,-12111.00,-926.4750,-130.9333,Nominal,-0.024222,-0.004632,-0.000065
7417,241260,9,hydrate_prod_a,8,1093163,1098204,-5041.00,-2232.5500,117.8333,Nominal,-0.010082,-0.011163,0.000059
7418,241320,9,hydrate_prod_a,8,1080201,1098204,-18003.00,-4311.0250,-216.0333,Nominal,-0.036006,-0.021555,-0.000108
7419,241380,9,hydrate_prod_a,8,1091134,1098204,-7070.50,-6134.2500,182.2083,Nominal,-0.014141,-0.030671,0.000091
7420,241440,9,hydrate_prod_a,8,1075160,1098040,-22880.75,-7980.4000,-263.5042,Nominal,-0.045761,-0.039902,-0.000132
7421,241500,9,hydrate_prod_a,8,1100195,1099363,832.00,-7978.9750,395.2125,Nominal,0.001664,-0.039895,0.000198
7422,241560,9,hydrate_prod_a,8,1092640,1099363,-6723.00,-9718.3750,-125.9167,Nominal,-0.013446,-0.048592,-0.000063
7423,241620,9,hydrate_prod_a,8,1097877,1098204,-327.00,-8900.0250,106.6000,Nominal,-0.000654,-0.044500,0.000053
7424,241680,9,hydrate_prod_a,8,1097550,1097713,-163.75,-7574.3000,2.7208,Nominal,-0.000327,-0.037872,0.000001
7425,241740,9,hydrate_prod_a,8,1090021,1097713,-7692.25,-7918.0250,-125.4750,Nominal,-0.015385,-0.039590,-0.000063
7426,241800,9,hydrate_prod_a,8,1091002,1097386,-6383.25,-7345.2500,21.8167,Nominal,-0.012767,-0.036726,0.000011
7427,241860,9,hydrate_prod_a,8,1106256,1097386,8870.25,-5954.1250,254.2250,Nominal,0.017740,-0.029771,0.000127
7428,241920,9,hydrate_prod_a,8,1077582,1097386,-19803.75,-6134.2000,-477.9000,Nominal,-0.039607,-0.030671,-0.000239
7429,241980,9,hydrate_prod_a,8,1083146,1095586,-12439.00,-6671.0500,122.7458,Nominal,-0.024878,-0.033355,0.000061
7430,242040,9,hydrate_prod_a,8,1106060,1095586,10474.00,-3335.5750,381.8833,Nominal,0.020948,-0.016678,0.000191
7431,242100,9,hydrate_prod_a,8,1111625,1095586,16039.50,-1814.8250,92.7583,Nominal,0.032079,-0.009074,0.000046
7432,242160,9,hydrate_prod_a,8,1105733,1095586,10147.50,-127.7750,-98.2000,Nominal,0.020295,-0.000639,-0.000049
7433,242220,9,hydrate_prod_a,8,1106060,1095749,10310.25,935.9500,2.7125,Nominal,0.020620,0.004680,0.000001
7434,242280,9,hydrate_prod_a,8,1113589,1097713,15875.75,2539.9000,92.7583,Nominal,0.031752,0.012700,0.000046
7435,242340,9,hydrate_prod_a,8,1112934,1097713,15220.75,4831.2000,-10.9167,Nominal,0.030441,0.024156,-0.000005
7436,242400,9,hydrate_prod_a,8,1100495,1097713,2781.75,5747.7000,-207.3167,Nominal,0.005563,0.028739,-0.000104
7437,242460,9,hydrate_prod_a,8,1106060,1097713,8346.25,5695.3000,92.7417,Nominal,0.016692,0.028477,0.000046
7438,242520,9,hydrate_prod_a,8,1110970,1097713,13256.75,9001.3500,81.8417,Nominal,0.026513,0.045007,0.000041
7439,242580,9,hydrate_prod_a,8,1097222,1097386,-163.75,10228.8750,-223.6750,Nominal,-0.000327,0.051144,-0.000112
7440,242640,9,hydrate_prod_a,8,1082165,1097386,-15220.75,7659.4000,-250.9500,Nominal,-0.030441,0.038297,-0.000125
7441,242700,9,hydrate_prod_a,8,1082819,1095586,-12766.50,4778.8000,40.9042,Nominal,-0.025533,0.023894,0.000020
7442,242760,9,hydrate_prod_a,8,1093949,1093949,0.00,3764.0500,212.7750,Nominal,0.000000,0.018820,0.000106
7443,242820,9,hydrate_prod_a,8,1084783,1093949,-9166.00,1816.4250,-152.7667,Nominal,-0.018332,0.009082,-0.000076
7444,242880,9,hydrate_prod_a,8,1087402,1093949,-6547.00,-425.8500,43.6500,Nominal,-0.013094,-0.002129,0.000022
7445,242940,9,hydrate_prod_a,8,1079022,1093556,-14534.00,-3401.3250,-133.1167,Nominal,-0.029068,-0.017007,-0.000067
7446,243000,9,hydrate_prod_a,8,1093163,1093556,-393.00,-3718.8000,235.6833,Nominal,-0.000786,-0.018594,0.000118
7447,243060,9,hydrate_prod_a,8,1086878,1093556,-6678.00,-5221.2250,-104.7500,Nominal,-0.013356,-0.026106,-0.000052
7448,243120,9,hydrate_prod_a,8,1102197,1095586,6611.50,-5885.7500,221.4917,Nominal,0.013223,-0.029429,0.000111
7449,0,10,hydrate_svc_a,0,5498852,5498852,0.00,-5869.3750,-6611.5000,Nominal,0.000000,-0.029347,-0.003306
7450,60,10,hydrate_svc_a,0,5490860,5494856,-3996.25,-4746.9250,-66.6042,Nominal,-0.007992,-0.023735,-0.000033
7451,120,10,hydrate_svc_a,0,5494724,5494724,0.00,-3470.2750,66.6042,Nominal,0.000000,-0.017351,0.000033
7452,180,10,hydrate_svc_a,0,5504307,5496788,7519.25,-2718.3500,125.3208,Nominal,0.015038,-0.013592,0.000063
7453,240,10,hydrate_svc_a,0,5504041,5498852,5189.00,-1282.8500,-38.8375,Nominal,0.010378,-0.006414,-0.000019
7454,300,10,hydrate_svc_a,0,5498322,5498587,-265.00,-654.6500,-90.9000,Nominal,-0.000530,-0.003273,-0.000045
7455,360,10,hydrate_svc_a,0,5492716,5498322,-5606.50,238.1000,-89.0250,Nominal,-0.011213,0.001190,-0.000045
7456,420,10,hydrate_svc_a,0,5492185,5496523,-4337.75,-156.3750,21.1458,Nominal,-0.008675,-0.000782,0.000011
7457,480,10,hydrate_svc_a,0,5489268,5494724,-5455.00,-34.0750,-18.6208,Nominal,-0.010910,-0.000170,-0.000009
7458,540,10,hydrate_svc_a,0,5490746,5493720,-2973.50,-992.5750,41.3583,Nominal,-0.005947,-0.004963,0.000021
7459,600,10,hydrate_svc_a,0,5477185,5492716,-15530.50,-2545.6250,-209.2833,Nominal,-0.031061,-0.012728,-0.000105
7460,660,10,hydrate_svc_a,0,5470670,5492450,-21779.75,-4323.9750,-104.1542,Nominal,-0.043560,-0.021620,-0.000052
7461,720,10,hydrate_svc_a,0,5461958,5492185,-30227.00,-7346.6750,-140.7875,Nominal,-0.060454,-0.036733,-0.000070
7462,780,10,hydrate_svc_a,0,5480898,5491522,-10624.75,-9161.0750,326.7042,Nominal,-0.021250,-0.045805,0.000163
7463,840,10,hydrate_svc_a,0,5481844,5490860,-9015.50,-10581.5250,26.8208,Nominal,-0.018031,-0.052908,0.000013
7464,900,10,hydrate_svc_a,0,5474610,5490803,-16193.25,-12174.3500,-119.6292,Nominal,-0.032386,-0.060872,-0.000060
7465,960,10,hydrate_svc_a,0,5478056,5490746,-12689.50,-12882.6500,58.3958,Nominal,-0.025379,-0.064413,0.000029
7466,1020,10,hydrate_svc_a,0,5480405,5490007,-9602.25,-13409.1000,51.4542,Nominal,-0.019204,-0.067046,0.000026
7467,1080,10,hydrate_svc_a,0,5481124,5489268,-8144.00,-13678.0000,24.3042,Nominal,-0.016288,-0.068390,0.000012
7468,1140,10,hydrate_svc_a,0,5489950,5489610,341.00,-13346.5500,141.4167,Nominal,0.000682,-0.066733,0.000071
7469,1200,10,hydrate_svc_a,0,5504988,5489950,15038.00,-10289.7000,244.9500,Nominal,0.030076,-0.051449,0.000122
7470,1260,10,hydrate_svc_a,0,5497336,5490348,6988.25,-7412.9000,-134.1625,Nominal,0.013976,-0.037065,-0.000067
7471,1320,10,hydrate_svc_a,0,5502298,5490746,11552.50,-3234.9500,76.0708,Nominal,0.023105,-0.016175,0.000038
7472,1380,10,hydrate_svc_a,0,5514837,5490803,24034.25,230.9500,208.0292,Nominal,0.048069,0.001155,0.000104
7473,1440,10,hydrate_svc_a,0,5514799,5490860,23939.50,3526.4500,-1.5792,Nominal,0.047879,0.017632,-0.000001
7474,1500,10,hydrate_svc_a,0,5503094,5491522,11571.75,6302.9500,-206.1292,Nominal,0.023144,0.031515,-0.000103
7475,1560,10,hydrate_svc_a,0,5506504,5492185,14318.50,9003.7500,45.7792,Nominal,0.028637,0.045019,0.000023
7476,1620,10,hydrate_svc_a,0,5493966,5492450,1515.75,10115.5500,-213.3792,Nominal,0.003031,0.050578,-0.000107
7477,1680,10,hydrate_svc_a,0,5491655,5492185,-530.00,10876.9500,-34.0958,Nominal,-0.001060,0.054385,-0.000017
7478,1740,10,hydrate_svc_a,0,5496541,5492450,4090.75,11251.9250,77.0125,Nominal,0.008181,0.056260,0.000039
7479,1800,10,hydrate_svc_a,0,5485973,5491920,-5947.00,9153.4250,-167.2958,Nominal,-0.011894,0.045767,-0.000084
7480,1860,10,hydrate_svc_a,0,5487867,5491920,-4053.00,8049.3000,31.5667,Nominal,-0.008106,0.040246,0.000016
7481,1920,10,hydrate_svc_a,0,5478814,5491200,-12386.50,5655.4000,-138.8917,Nominal,-0.024773,0.028277,-0.000069
7482,1980,10,hydrate_svc_a,0,5476882,5490348,-13466.25,1905.3500,-17.9958,Nominal,-0.026933,0.009527,-0.000009
7483,2040,10,hydrate_svc_a,0,5481655,5489610,-7954.50,-1284.0500,91.8625,Nominal,-0.015909,-0.006420,0.000046
7484,2100,10,hydrate_svc_a,0,5472981,5488568,-15586.75,-3999.9000,-127.2042,Nominal,-0.031173,-0.019999,-0.000064
7485,2160,10,hydrate_svc_a,0,5468662,5486920,-18257.50,-7257.5000,-44.5125,Nominal,-0.036515,-0.036288,-0.000022
7486,2220,10,hydrate_svc_a,0,5482868,5484420,-1552.75,-7564.3500,278.4125,Nominal,-0.003106,-0.037822,0.000139
7487,2280,10,hydrate_svc_a,0,5483322,5483095,227.25,-7488.6250,29.6667,Nominal,0.000454,-0.037443,0.000015
7488,2340,10,hydrate_svc_a,0,5495368,5483095,12272.75,-6670.4250,200.7583,Nominal,0.024546,-0.033352,0.000100
7489,2400,10,hydrate_svc_a,0,5494154,5484648,9507.00,-5125.0250,-46.0958,Nominal,0.019014,-0.025625,-0.000023
7490,2460,10,hydrate_svc_a,0,5485822,5485898,-75.50,-4727.2750,-159.7083,Nominal,-0.000151,-0.023636,-0.000080
7491,2520,10,hydrate_svc_a,0,5488700,5486920,1780.50,-3310.5750,30.9333,Nominal,0.003561,-0.016553,0.000015
7492,2580,10,hydrate_svc_a,0,5490746,5488284,2461.75,-1717.7750,11.3542,Nominal,0.004923,-0.008589,0.000006
7493,2640,10,hydrate_svc_a,0,5492678,5489326,3352.00,-587.1250,14.8375,Nominal,0.006704,-0.002936,0.000007
7494,2700,10,hydrate_svc_a,0,5489988,5489969,18.75,973.4250,-55.5542,Nominal,0.000037,0.004867,-0.000028
7495,2760,10,hydrate_svc_a,0,5485822,5489969,-4147.25,2384.4500,-69.4333,Nominal,-0.008294,0.011922,-0.000035
7496,2820,10,hydrate_svc_a,0,5483246,5489969,-6723.25,1867.4000,-42.9333,Nominal,-0.013447,0.009337,-0.000021
7497,2880,10,hydrate_svc_a,0,5486768,5489969,-3200.75,1524.6000,58.7083,Nominal,-0.006402,0.007623,0.000029
7498,2940,10,hydrate_svc_a,0,5483322,5489344,-6022.25,-304.9000,-47.0250,Nominal,-0.012044,-0.001524,-0.000024
7499,3000,10,hydrate_svc_a,0,5473246,5488284,-15037.75,-2759.3750,-150.2583,Nominal,-0.030076,-0.013797,-0.000075
7500,3060,10,hydrate_svc_a,0,5467185,5487318,-20132.75,-4765.1000,-84.9167,Nominal,-0.040266,-0.023826,-0.000042
7501,3120,10,hydrate_svc_a,0,5469837,5486371,-16533.75,-6596.5250,59.9833,Nominal,-0.033067,-0.032983,0.000030
7502,3180,10,hydrate_svc_a,0,5455519,5485898,-30378.50,-9880.5500,-230.7458,Nominal,-0.060757,-0.049403,-0.000115
7503,3240,10,hydrate_svc_a,0,5465140,5485822,-20682.00,-12283.9500,161.6083,Nominal,-0.041364,-0.061420,0.000081
7504,3300,10,hydrate_svc_a,0,5474988,5484572,-9583.50,-13244.1750,184.9750,Nominal,-0.019167,-0.066221,0.000092
7505,3360,10,hydrate_svc_a,0,5483474,5483398,75.75,-12821.8750,160.9875,Nominal,0.000151,-0.064109,0.000080
7506,3420,10,hydrate_svc_a,0,5484230,5483398,832.75,-12066.2750,12.6167,Nominal,0.001666,-0.060331,0.000006
7507,3480,10,hydrate_svc_a,0,5481617,5483322,-1705.00,-11916.7000,-42.2958,Nominal,-0.003410,-0.059584,-0.000021
7508,3540,10,hydrate_svc_a,0,5485140,5483322,1818.00,-11132.6750,58.7167,Nominal,0.003636,-0.055663,0.000029
7509,3600,10,hydrate_svc_a,0,5489382,5483322,6060.00,-9022.9000,70.7000,Nominal,0.012120,-0.045114,0.000035
7510,3660,10,hydrate_svc_a,0,5487526,5483322,4204.00,-6589.2250,-30.9333,Nominal,0.008408,-0.032946,-0.000015
7511,3720,10,hydrate_svc_a,0,5482564,5483322,-758.00,-5011.6500,-82.7000,Nominal,-0.001516,-0.025058,-0.000041
7512,3780,10,hydrate_svc_a,0,5466428,5483322,-16894.00,-3663.2000,-268.9333,Nominal,-0.033788,-0.018316,-0.000134
7513,3840,10,hydrate_svc_a,0,5474686,5483322,-8636.50,-2458.6500,137.6250,Nominal,-0.017273,-0.012293,0.000069
7514,3900,10,hydrate_svc_a,0,5487261,5483398,3863.25,-1113.9750,208.3292,Nominal,0.007726,-0.005570,0.000104
7515,3960,10,hydrate_svc_a,0,5502488,5483852,18636.50,742.1000,246.2208,Nominal,0.037273,0.003711,0.000123
7516,4020,10,hydrate_svc_a,0,5506276,5484685,21590.75,2817.9000,49.2375,Nominal,0.043181,0.014089,0.000025
7517,4080,10,hydrate_svc_a,0,5510936,5485481,25454.50,5533.8500,64.3958,Nominal,0.050909,0.027669,0.000032
7518,4140,10,hydrate_svc_a,0,5503852,5485481,18371.00,7189.1500,-118.0583,Nominal,0.036742,0.035946,-0.000059
7519,4200,10,hydrate_svc_a,0,5484382,5484761,-379.00,6545.2500,-312.5000,Nominal,-0.000758,0.032726,-0.000156
7520,4260,10,hydrate_svc_a,0,5475632,5484306,-8673.75,5257.4750,-138.2458,Nominal,-0.017347,0.026287,-0.000069
7521,4320,10,hydrate_svc_a,0,5479572,5483852,-4280.00,4905.2750,73.2292,Nominal,-0.008560,0.024526,0.000037
7522,4380,10,hydrate_svc_a,0,5462299,5483398,-21098.75,4484.8000,-280.3125,Nominal,-0.042197,0.022424,-0.000140
7523,4440,10,hydrate_svc_a,0,5464155,5483284,-19129.00,3435.5500,32.8292,Nominal,-0.038258,0.017178,0.000016
