step_idx,step_in_unit,esp_id,label,rms_broadband,baseline_rms,peak1x,peak2x,residual,drift,slew,token,r_norm,delta_norm,sigma_norm
5852,534,10,Normal,0.109446,0.109446,0.002950,0.006130,0.000000,0.005836,0.048019,Nominal,0.000000,0.116715,0.160063
5853,535,10,Normal,0.173018,0.109770,0.001250,0.000410,0.063248,0.004354,0.063248,Nominal,0.632476,0.087084,0.210825
5854,536,10,Normal,0.019117,0.109446,0.000440,0.000610,-0.090329,-0.005735,-0.153576,BoundaryGrazing,-0.903288,-0.114710,-0.511921
5855,537,10,Normal,0.030601,0.109446,0.002610,0.008890,-0.078845,-0.022582,0.011484,Recovery,-0.788447,-0.451642,0.038280
5856,538,10,Normal,0.132117,0.109446,0.001440,0.000780,0.022671,-0.024178,0.101516,Nominal,0.226709,-0.483554,0.338385
5857,539,10,Rubbing,0.160061,0.109770,0.001630,0.000720,0.050291,-0.011686,0.027620,Nominal,0.502906,-0.233711,0.092066
5858,540,10,Normal,0.040025,0.109446,0.001770,0.000420,-0.069421,-0.016997,-0.119712,Nominal,-0.694210,-0.339930,-0.399039
5859,541,10,Normal,0.062550,0.093459,0.000880,0.000250,-0.030909,-0.023508,0.038512,Nominal,-0.309091,-0.470157,0.128373
5860,542,10,Normal,0.201921,0.093459,0.000980,0.003000,0.108462,-0.007285,0.139371,EnvViolation,1.084623,-0.145702,0.464571
5861,543,10,Normal,0.124499,0.093459,0.002060,0.000450,0.031040,0.000621,-0.077422,Recovery,0.310400,0.012416,-0.258074
5862,544,10,Normal,0.108709,0.108709,0.000410,0.000630,0.000000,0.000621,-0.031040,Nominal,0.000000,0.012416,-0.103467
5863,545,10,Normal,0.080749,0.108709,0.000760,0.000430,-0.027960,-0.008500,-0.027960,Nominal,-0.279601,-0.170000,-0.093200
5864,546,10,Normal,0.099485,0.099485,0.001140,0.000590,0.000000,0.000533,0.027960,Nominal,0.000000,0.010658,0.093200
5865,547,10,Normal,0.095531,0.099485,0.000860,0.000540,-0.003954,0.008022,-0.003954,Nominal,-0.039538,0.160439,-0.013179
5866,548,10,Normal,0.086315,0.099485,0.001150,0.000370,-0.013171,0.004438,-0.009217,Nominal,-0.131705,0.088757,-0.030722
5867,549,10,Normal,0.148209,0.099485,0.000910,0.000270,0.048723,0.004281,0.061894,Nominal,0.487234,0.085622,0.206313
5868,550,10,Normal,0.083967,0.095531,0.000660,0.000500,-0.011564,0.010067,-0.060288,Nominal,-0.115645,0.201335,-0.200959
5869,551,10,Normal,0.197127,0.099485,0.001030,0.000290,0.097642,0.022922,0.109206,BoundaryGrazing,0.976416,0.458437,0.364020
5870,552,10,Normal,0.114719,0.108709,0.000450,0.000640,0.006010,0.012677,-0.091631,Recovery,0.060104,0.253533,-0.305437
5871,553,10,Normal,0.039070,0.099485,0.000230,0.000350,-0.060415,0.003531,-0.066425,Nominal,-0.604148,0.070623,-0.221417
5872,554,10,Rubbing,0.176797,0.099485,0.000920,0.000510,0.077311,0.011262,0.137726,Nominal,0.773114,0.225246,0.459087
5873,555,10,Normal,0.131338,0.108709,0.000940,0.000810,0.022629,0.016321,-0.054682,Nominal,0.226293,0.326425,-0.182273
5874,556,10,Normal,0.134089,0.114719,0.000620,0.000450,0.019370,0.018258,-0.003259,Nominal,0.193704,0.365166,-0.010863
5875,557,10,Normal,0.119624,0.114719,0.001570,0.000690,0.004905,0.019144,-0.014466,Nominal,0.049046,0.382882,-0.048219
5876,558,10,Normal,0.087398,0.108709,0.000540,0.000170,-0.021311,0.018330,-0.026215,Nominal,-0.213108,0.366602,-0.087384
5877,559,10,Normal,0.169549,0.114719,0.001460,0.000860,0.054830,0.018941,0.076141,Nominal,0.548301,0.378815,0.253803
5878,560,10,Normal,0.319873,0.119624,0.003830,0.000800,0.200249,0.040122,0.145419,EnvViolation,2.002490,0.802442,0.484730
5879,561,10,Normal,0.103448,0.119624,0.000720,0.000420,-0.016176,0.028740,-0.216425,Recovery,-0.161756,0.574808,-0.721415
5880,562,10,Normal,0.102147,0.119624,0.001660,0.004450,-0.017477,0.026392,-0.001301,Nominal,-0.174766,0.527834,-0.004336
5881,563,10,Normal,0.128351,0.128351,0.000680,0.000550,0.000000,0.032433,0.017477,Nominal,0.000000,0.648664,0.058255
5882,564,10,Normal,0.039244,0.119624,0.000830,0.000490,-0.080380,0.016664,-0.080380,Nominal,-0.803799,0.333281,-0.267933
5883,565,10,Normal,0.146736,0.128351,0.001030,0.000980,0.018385,0.016240,0.098765,Nominal,0.183851,0.324793,0.329217
5884,566,10,Normal,0.029188,0.119624,0.001010,0.000290,-0.090436,0.005259,-0.108821,BoundaryGrazing,-0.904356,0.105181,-0.362736
5885,567,10,Normal,0.079163,0.119624,0.000400,0.000250,-0.040460,0.000723,0.049975,Recovery,-0.404605,0.014451,0.166584
5886,568,10,Normal,0.125315,0.125315,0.000500,0.000850,0.000000,0.002854,0.040460,Nominal,0.000000,0.057072,0.134868
5887,569,10,Normal,0.078176,0.119624,0.000610,0.000240,-0.041447,-0.006774,-0.041447,Nominal,-0.414474,-0.135483,-0.138158
5888,570,10,Normal,0.073997,0.103448,0.000960,0.000710,-0.029451,-0.029744,0.011996,Nominal,-0.294511,-0.594883,0.039988
5889,571,10,Normal,0.123652,0.103448,0.002170,0.008780,0.020204,-0.026106,0.049655,Nominal,0.202042,-0.522123,0.165518
5890,572,10,Normal,0.170354,0.103448,0.001250,0.000170,0.066906,-0.017668,0.046702,Nominal,0.669065,-0.353357,0.155674
5891,573,10,Normal,0.204155,0.123652,0.000700,0.000370,0.080503,-0.009618,0.013597,Nominal,0.805031,-0.192351,0.045322
5892,574,10,Normal,0.158554,0.123652,0.001910,0.000790,0.034901,0.001911,-0.045602,Nominal,0.349014,0.038212,-0.152006
5893,575,10,Normal,0.078695,0.103448,0.000860,0.000360,-0.024753,-0.002403,-0.059655,Nominal,-0.247532,-0.048065,-0.198849
5894,576,10,Normal,0.254098,0.123652,0.001300,0.000580,0.130445,0.019685,0.155199,EnvViolation,1.304454,0.393697,0.517329
5895,577,10,Normal,0.026398,0.123652,0.000350,0.000320,-0.097254,0.014005,-0.227700,BoundaryGrazing,-0.972542,0.280110,-0.758999
5896,578,10,Normal,0.065181,0.079163,0.000430,0.000410,-0.013982,0.012607,0.083272,Recovery,-0.139818,0.252146,0.277574
5897,579,10,Normal,0.100727,0.100727,0.002130,0.000480,0.000000,0.016752,0.013982,Nominal,0.000000,0.335041,0.046606
5898,580,10,Normal,0.095487,0.095487,0.003340,0.004790,0.000000,0.019697,0.000000,Nominal,0.000000,0.393943,0.000000
5899,581,10,Normal,0.184290,0.100727,0.000910,0.000270,0.083563,0.026033,0.083563,Nominal,0.835630,0.520661,0.278543
5900,582,10,Normal,0.109303,0.109303,0.000650,0.000410,0.000000,0.019342,-0.083563,Nominal,0.000000,0.386848,-0.278543
5901,583,10,Normal,0.232064,0.109303,0.001560,0.000930,0.122761,0.023568,0.122761,EnvViolation,1.227613,0.471364,0.409204
5902,584,10,Normal,0.080811,0.109303,0.001070,0.001340,-0.028491,0.017229,-0.151253,Recovery,-0.284915,0.344578,-0.504176
5903,585,10,Normal,0.108021,0.109303,0.001720,0.000250,-0.001282,0.019576,0.027210,Nominal,-0.012819,0.391521,0.090699
5904,586,10,Normal,0.115259,0.109303,0.001270,0.001370,0.005957,0.007127,0.007238,Nominal,0.059566,0.142543,0.024128
5905,587,10,Normal,0.076437,0.108021,0.000800,0.000440,-0.031584,0.013694,-0.037541,Nominal,-0.315843,0.273883,-0.125136
5906,588,10,Normal,0.052255,0.100727,0.000430,0.004320,-0.048472,0.010245,-0.016888,Nominal,-0.484718,0.204903,-0.056292
5907,589,10,Normal,0.123952,0.100727,0.001160,0.000530,0.023225,0.012568,0.071697,Nominal,0.232253,0.251353,0.238990
5908,590,10,Normal,0.076293,0.100727,0.001320,0.000750,-0.024434,0.010124,-0.047659,Nominal,-0.244338,0.202486,-0.158864
5909,591,10,Normal,0.189154,0.100727,0.000980,0.000290,0.088428,0.010611,0.112862,Nominal,0.884277,0.212215,0.376205
5910,592,10,Normal,0.117243,0.108021,0.000820,0.000340,0.009222,0.011533,-0.079205,Nominal,0.092225,0.230660,-0.264018
5911,593,10,Normal,0.174849,0.109303,0.000950,0.000410,0.065546,0.005811,0.056323,Nominal,0.655459,0.116229,0.187745
5912,594,10,Normal,0.037760,0.109303,0.000310,0.000290,-0.071542,0.001506,-0.137088,Nominal,-0.715424,0.030127,-0.456961
5913,595,10,Normal,0.085485,0.109303,0.000890,0.000160,-0.023817,-0.000747,0.047725,Nominal,-0.238174,-0.014944,0.159083
5914,596,10,Normal,0.134243,0.109303,0.001250,0.001360,0.024940,0.001151,0.048758,Nominal,0.249401,0.023023,0.162525
5915,597,10,Normal,0.263254,0.115259,0.003060,0.000400,0.147995,0.019109,0.123055,EnvViolation,1.479949,0.382182,0.410183
5916,598,10,Normal,0.153797,0.115259,0.002430,0.002870,0.038537,0.027810,-0.109458,Recovery,0.385374,0.556201,-0.364858
5917,599,10,Normal,0.125453,0.117243,0.001250,0.000250,0.008210,0.026308,-0.030328,Nominal,0.082097,0.526169,-0.101092
5918,600,10,Normal,0.134211,0.123952,0.000920,0.000290,0.010259,0.029778,0.002050,Nominal,0.102593,0.595556,0.006832
5919,601,10,Normal,0.109634,0.123952,0.001610,0.000200,-0.014318,0.019503,-0.024577,Nominal,-0.143180,0.390064,-0.081924
5920,602,10,Normal,0.121208,0.123952,0.001110,0.000590,-0.002744,0.018307,0.011574,Nominal,-0.027442,0.366131,0.038579
5921,603,10,Normal,0.086434,0.123952,0.000820,0.000270,-0.037518,0.008000,-0.034774,Nominal,-0.375180,0.160003,-0.115913
5922,604,10,Normal,0.151604,0.125453,0.000630,0.000220,0.026151,0.017769,0.063669,Nominal,0.261507,0.355389,0.212229
5923,605,10,Normal,0.136711,0.134211,0.000880,0.000790,0.002500,0.020401,-0.023651,Nominal,0.024995,0.408023,-0.078837
5924,606,10,Normal,0.141428,0.134211,0.000740,0.000290,0.007217,0.018629,0.004718,Nominal,0.072173,0.372578,0.015726
5925,607,10,Normal,0.083893,0.134211,0.000930,0.001020,-0.050319,-0.001202,-0.057536,Nominal,-0.503186,-0.024050,-0.191786
5926,608,10,Normal,0.096174,0.125453,0.000810,0.000250,-0.029279,-0.007984,0.021040,Nominal,-0.292786,-0.159682,0.070134
5927,609,10,Normal,0.159036,0.134211,0.001170,0.001220,0.024825,-0.006323,0.054103,Nominal,0.248246,-0.126452,0.180344
5928,610,10,Normal,0.124576,0.134211,0.000490,0.000360,-0.009636,-0.008312,-0.034460,Nominal,-0.096356,-0.166242,-0.114867
5929,611,10,Normal,0.076450,0.125453,0.000510,0.000290,-0.049003,-0.011781,-0.039367,Nominal,-0.490027,-0.235611,-0.131224
5930,612,10,Normal,0.109451,0.124576,0.000970,0.000440,-0.015125,-0.013019,0.033878,Nominal,-0.151250,-0.260373,0.112926
5931,613,10,Normal,0.171999,0.124576,0.001530,0.000550,0.047424,-0.004524,0.062549,Nominal,0.474239,-0.090489,0.208496
5932,614,10,Normal,0.056176,0.121208,0.001870,0.000710,-0.065032,-0.013643,-0.112456,Nominal,-0.650317,-0.272854,-0.374852
5933,615,10,Normal,0.121484,0.121208,0.000490,0.000430,0.000276,-0.013865,0.065308,Nominal,0.002759,-0.277301,0.217692
5934,616,10,Normal,0.093703,0.121208,0.001300,0.000310,-0.027504,-0.017337,-0.027780,Nominal,-0.275045,-0.346745,-0.092601
5935,617,10,Normal,0.193916,0.121484,0.001420,0.000250,0.072432,-0.005062,0.099937,Nominal,0.724323,-0.101243,0.333123
5936,618,10,Normal,0.078134,0.121484,0.001000,0.000290,-0.043350,-0.006469,-0.115782,Nominal,-0.433495,-0.129385,-0.385939
5937,619,10,Normal,0.068870,0.109451,0.001360,0.000410,-0.040580,-0.013010,0.002769,Nominal,-0.405803,-0.260194,0.009231
5938,620,10,Normal,0.083178,0.096174,0.000530,0.000920,-0.012996,-0.013346,0.027584,Nominal,-0.129961,-0.266915,0.091947
5939,621,10,Normal,0.076857,0.093703,0.000710,0.003640,-0.016846,-0.010130,-0.003850,Nominal,-0.168464,-0.202603,-0.012834
5940,622,10,Normal,0.106394,0.096174,0.000550,0.006520,0.010219,-0.007596,0.027066,Nominal,0.102192,-0.151914,0.090219
5941,623,10,Normal,0.025449,0.093703,0.000750,0.000330,-0.068255,-0.019164,-0.078474,Nominal,-0.682547,-0.383272,-0.261580
5942,624,10,Normal,0.056024,0.083178,0.001710,0.000770,-0.027154,-0.015376,0.041100,Nominal,-0.271545,-0.307517,0.137001
5943,625,10,Normal,0.142067,0.083178,0.000860,0.000540,0.058888,-0.009515,0.086043,Nominal,0.588883,-0.190293,0.286809
5944,626,10,Rubbing,0.083616,0.083616,0.000720,0.000530,0.000000,-0.006764,-0.058888,Nominal,0.000000,-0.135284,-0.196294
5945,627,10,Normal,0.149668,0.083616,0.000870,0.000440,0.066051,-0.007402,0.066051,Nominal,0.660515,-0.148045,0.220172
5946,628,10,Rubbing,0.142459,0.083616,0.001810,0.000290,0.058842,0.002817,-0.007209,Nominal,0.588422,0.056338,-0.024031
5947,629,10,Normal,0.295425,0.093703,0.001720,0.000710,0.201721,0.027047,0.142879,EnvViolation,2.017215,0.540942,0.476264
5948,630,10,Rubbing,0.022715,0.083616,0.001510,0.000660,-0.060901,0.022257,-0.262623,Recovery,-0.609015,0.445131,-0.875410
5949,631,10,Normal,0.149097,0.083616,0.001320,0.000440,0.065481,0.030489,0.126382,Nominal,0.654806,0.609785,0.421274
5950,632,10,Normal,0.116038,0.083616,0.000740,0.000840,0.032422,0.032710,-0.033059,Nominal,0.324219,0.654191,-0.110196
5951,633,10,Normal,0.045621,0.083616,0.000850,0.000790,-0.037996,0.035735,-0.070418,Nominal,-0.379957,0.714709,-0.234726
5952,634,10,Normal,0.145350,0.106394,0.001170,0.000200,0.038956,0.042346,0.076952,Nominal,0.389559,0.846929,0.256505
5953,635,10,Normal,0.032788,0.106394,0.000320,0.000400,-0.073606,0.029097,-0.112562,Nominal,-0.736058,0.581941,-0.375205
5954,636,10,Rubbing,0.105148,0.106394,0.000470,0.000270,-0.001246,0.028972,0.072360,Nominal,-0.012461,0.579449,0.241199
5955,637,10,Rubbing,0.044161,0.105148,0.000630,0.000170,-0.060987,0.016269,-0.059741,Nominal,-0.609869,0.325372,-0.199136
5956,638,10,Normal,0.163935,0.116038,0.001110,0.000360,0.047897,0.015174,0.108884,Nominal,0.478967,0.303481,0.362945
5957,639,10,Normal,0.158312,0.142067,0.001000,0.000980,0.016245,-0.003374,-0.031651,Nominal,0.162453,-0.067471,-0.105505
5958,640,10,Normal,0.177718,0.142459,0.001260,0.000250,0.035260,0.006243,0.019014,Nominal,0.352597,0.124851,0.063381
5959,641,10,Rubbing,0.045195,0.142459,0.000680,0.001470,-0.097264,-0.010032,-0.132524,BoundaryGrazing,-0.972641,-0.200638,-0.441746
5960,642,10,Normal,0.071395,0.116038,0.001490,0.000200,-0.044643,-0.017738,0.052621,Recovery,-0.446432,-0.354768,0.175403
5961,643,10,Normal,0.222050,0.116038,0.001510,0.000910,0.106011,-0.003338,0.150654,EnvViolation,1.060112,-0.066755,0.502181
5962,644,10,Normal,0.063789,0.105148,0.000980,0.000540,-0.041359,-0.011369,-0.147370,Recovery,-0.413587,-0.227384,-0.491233
5963,645,10,Normal,0.123811,0.116038,0.001570,0.000470,0.007772,-0.003231,0.049131,Nominal,0.077722,-0.064628,0.163770
5964,646,10,Normal,0.066120,0.105148,0.000810,0.000220,-0.039027,-0.007010,-0.046799,Nominal,-0.390272,-0.140190,-0.155998
5965,647,10,Normal,0.083094,0.083094,0.001540,0.000690,0.000000,-0.000911,0.039027,Nominal,0.000000,-0.018216,0.130091
5966,648,10,Normal,0.142294,0.105148,0.001390,0.000450,0.037146,-0.001986,0.037146,Nominal,0.371463,-0.039717,0.123821
5967,649,10,Normal,0.091968,0.091968,0.000500,0.000490,0.000000,-0.003610,-0.037146,Nominal,0.000000,-0.072208,-0.123821
5968,650,10,Normal,0.158620,0.105148,0.000910,0.000640,0.053472,-0.001789,0.053472,Nominal,0.534723,-0.035782,0.178241
5969,651,10,Normal,0.013519,0.091968,0.000510,0.000400,-0.078449,0.000092,-0.131922,Nominal,-0.784493,0.001847,-0.439739
5970,652,10,Normal,0.113359,0.113359,0.001160,0.000500,0.000000,0.004557,0.078449,Nominal,0.000000,0.091133,0.261498
5971,653,10,Normal,0.103022,0.103022,0.000240,0.000350,0.000000,-0.006044,0.000000,Nominal,0.000000,-0.120889,0.000000
5972,654,10,Normal,0.213713,0.103022,0.000690,0.000740,0.110692,0.009161,0.110692,EnvViolation,1.106916,0.183212,0.368972
5973,655,10,Unbalance,0.258583,0.103022,0.000830,0.000820,0.155562,0.023940,0.044870,EnvViolation,1.555615,0.478790,0.149566
5974,656,10,Normal,0.090662,0.103022,0.000740,0.000270,-0.012360,0.026606,-0.167921,Recovery,-0.123599,0.532125,-0.559738
5975,657,10,Normal,0.062714,0.103022,0.001610,0.000550,-0.040307,0.022576,-0.027947,Nominal,-0.403072,0.451511,-0.093158
5976,658,10,Normal,0.084813,0.091968,0.000770,0.000700,-0.007155,0.018145,0.033152,Nominal,-0.071555,0.362907,0.110506
5977,659,10,Normal,0.133066,0.103022,0.000760,0.000540,0.030044,0.021150,0.037200,Nominal,0.300444,0.422996,0.124000
5978,660,10,Normal,0.207430,0.103022,0.001110,0.000900,0.104408,0.026243,0.074364,EnvViolation,1.044083,0.524868,0.247880
5979,661,10,Rubbing,0.039966,0.103022,0.000500,0.000720,-0.063056,0.027783,-0.167464,Recovery,-0.630557,0.555655,-0.558213
5980,662,10,Normal,0.170172,0.113359,0.001620,0.000230,0.056813,0.033464,0.119868,Nominal,0.568128,0.669281,0.399562
5981,663,10,Normal,0.096217,0.103022,0.001950,0.000650,-0.006805,0.032784,-0.063618,Nominal,-0.068048,0.655671,-0.212059
5982,664,10,Normal,0.019594,0.103022,0.000420,0.000570,-0.083427,0.013372,-0.076623,Nominal,-0.834274,0.267433,-0.255409
5983,665,10,Normal,0.124975,0.103022,0.001010,0.000950,0.021953,0.000011,0.105381,Nominal,0.219532,0.000217,0.351269
5984,666,10,Normal,0.015639,0.103022,0.001490,0.005770,-0.087383,-0.007491,-0.109336,Nominal,-0.873826,-0.149829,-0.364453
5985,667,10,Rubbing,0.136410,0.103022,0.002710,0.000230,0.033388,-0.000122,0.120771,Nominal,0.333880,-0.002438,0.402569
5986,668,10,Normal,0.170674,0.124975,0.000930,0.000320,0.045700,0.005164,0.012312,Nominal,0.456996,0.103272,0.041038
5987,669,10,Normal,0.207564,0.124975,0.000790,0.000410,0.082589,0.010418,0.036890,Nominal,0.825894,0.208362,0.122966
5988,670,10,Normal,0.065063,0.096217,0.000840,0.000460,-0.031154,-0.003138,-0.113743,Nominal,-0.311536,-0.062762,-0.379144
5989,671,10,Rubbing,0.090899,0.096217,0.001070,0.000470,-0.005318,0.002636,0.025835,Nominal,-0.053182,0.052713,0.086118
5990,672,10,Normal,0.066817,0.096217,0.000870,0.000270,-0.029400,-0.005986,-0.024082,Nominal,-0.293997,-0.119712,-0.080272
5991,673,10,Normal,0.069899,0.096217,0.001170,0.000580,-0.026318,-0.007937,0.003082,Nominal,-0.263180,-0.158738,0.010273
5992,674,10,Normal,0.047398,0.090899,0.002610,0.000500,-0.043501,-0.003944,-0.017183,Nominal,-0.435005,-0.078885,-0.057275
5993,675,10,Normal,0.217336,0.090899,0.001190,0.000380,0.126437,0.006504,0.169938,EnvViolation,1.264372,0.130083,0.566459
5994,676,10,Rubbing,0.039768,0.090899,0.000160,0.000720,-0.051130,0.010129,-0.177567,Recovery,-0.511301,0.202588,-0.591891
5995,677,10,Rubbing,0.140209,0.090899,0.001430,0.000610,0.049310,0.011722,0.100441,Nominal,0.493104,0.234433,0.334802
5996,678,10,Normal,0.077554,0.077554,0.001290,0.000430,0.000000,0.007152,-0.049310,Nominal,0.000000,0.143034,-0.164368
5997,679,10,Normal,0.275727,0.090899,0.001770,0.000960,0.184828,0.017376,0.184828,EnvViolation,1.848283,0.347511,0.616094
5998,680,10,Normal,0.028266,0.077554,0.000610,0.000470,-0.049288,0.015562,-0.234117,Recovery,-0.492883,0.311242,-0.780388
5999,681,10,Rubbing,0.249335,0.090899,0.001320,0.000250,0.158436,0.031938,0.207725,EnvViolation,1.584364,0.638751,0.692416
6000,682,10,Unbalance,0.332243,0.090899,0.001520,0.000250,0.241345,0.059012,0.082908,EnvViolation,2.413448,1.180240,0.276361
6001,683,10,Normal,0.251805,0.090899,0.001410,0.000250,0.160907,0.077734,-0.080438,EnvViolation,1.609067,1.554690,-0.268127
6002,684,10,Normal,0.118259,0.090899,0.001290,0.000620,0.027361,0.084821,-0.133546,DriftAccum,0.273608,1.696412,-0.445153
6003,685,10,Rubbing,0.159363,0.118259,0.001030,0.000580,0.041104,0.076287,0.013743,DriftAccum,0.411040,1.525746,0.045811
6004,686,10,Rubbing,0.151321,0.140209,0.002990,0.000370,0.011112,0.082512,-0.029992,DriftAccum,0.111125,1.650231,-0.099972
6005,687,10,Normal,0.201350,0.151321,0.001230,0.000690,0.050029,0.082583,0.038917,DriftAccum,0.500290,1.651668,0.129722
6006,688,10,Normal,0.038806,0.151321,0.000740,0.000980,-0.112515,0.071332,-0.162544,EnvViolation,-1.125152,1.426638,-0.541814
6007,689,10,Rubbing,0.024056,0.151321,0.000810,0.000290,-0.127265,0.040123,-0.014750,EnvViolation,-1.272650,0.802451,-0.049166
6008,690,10,Rubbing,0.080358,0.140209,0.000590,0.000680,-0.059851,0.039066,0.067414,Recovery,-0.598508,0.781326,0.224714
6009,691,10,Normal,0.160917,0.151321,0.002480,0.001070,0.009596,0.024182,0.069447,Nominal,0.095959,0.483645,0.231489
6010,692,10,Normal,0.191499,0.159363,0.001300,0.000160,0.032135,0.003261,0.022540,Nominal,0.321355,0.065227,0.075132
6011,693,10,Normal,0.169517,0.160917,0.000650,0.000380,0.008599,-0.011969,-0.023536,Nominal,0.085994,-0.239388,-0.078454
6012,694,10,Normal,0.146266,0.159363,0.000750,0.000310,-0.013097,-0.016015,-0.021697,Nominal,-0.130974,-0.320304,-0.072322
6013,695,10,Normal,0.162661,0.160917,0.001110,0.000530,0.001743,-0.019951,0.014841,Nominal,0.017433,-0.399025,0.049469
6014,696,10,Normal,0.055312,0.159363,0.001070,0.000460,-0.104051,-0.031468,-0.105794,EnvViolation,-1.040510,-0.629352,-0.352648
6015,697,10,Normal,0.124192,0.151321,0.001920,0.000800,-0.027129,-0.039183,0.076922,Recovery,-0.271293,-0.783669,0.256406
6016,698,10,Normal,0.124238,0.146266,0.000960,0.000290,-0.022028,-0.030135,0.005101,Nominal,-0.220281,-0.602695,0.017004
6017,699,10,Normal,0.048257,0.146266,0.001360,0.000500,-0.098009,-0.027209,-0.075981,BoundaryGrazing,-0.980092,-0.544183,-0.253270
6018,700,10,Normal,0.092859,0.124238,0.001100,0.000670,-0.031378,-0.024362,0.066631,Recovery,-0.313784,-0.487239,0.222103
6019,701,10,Normal,0.082948,0.124192,0.001030,0.000250,-0.041244,-0.029446,-0.009866,Nominal,-0.412440,-0.588918,-0.032885
6020,702,10,Normal,0.111133,0.111133,0.000760,0.000290,0.000000,-0.032659,0.041244,Nominal,0.000000,-0.653189,0.137480
6021,703,10,Normal,0.130662,0.124192,0.001790,0.006200,0.006470,-0.032872,0.006470,Nominal,0.064702,-0.657448,0.021567
6022,704,10,Normal,0.048222,0.124192,0.005310,0.000490,-0.075970,-0.039160,-0.082440,Nominal,-0.759702,-0.783193,-0.274801
6023,705,10,Normal,0.111497,0.124192,0.001790,0.000250,-0.012695,-0.040603,0.063275,Nominal,-0.126949,-0.812070,0.210917
